symbol,GSM1308942_BMGMdbdb.TMM.data.txt.gz,GSM1308941_BMGMdb.TMM.data.txt.gz,GSM1308940_BMMCdbdb.TMM.data.txt.gz,GSM1308939_BMMCdb.TMM.data.txt.gz
Slc37a3,1491.1,1460.3,963.7,805.6
Slc37a4,759.5,787.4,402.6,472.7
Slc38a1,4996.0,4905.8,1592.8,1570.4
Slc38a10,7001.3,7034.5,5338.7,5187.6
Slc38a11,0.0,0.0,0.0,1.9
Slc38a2,4020.3,4302.4,2362.2,1921.3
Slc38a3,0.0,0.0,1.7,2.8
Slc38a4,2.2,0.0,108.0,29.5
Slc38a5,0.0,0.0,0.9,2.8
Slc38a6,1434.0,1357.1,571.6,631.6
Slc38a7,3268.3,3201.0,2061.6,2169.6
Slc38a8,0.0,0.0,0.0,9.5
Slc38a9,1286.7,1322.3,1499.6,1484.8
Slc39a1,7125.0,7114.2,5194.1,5089.6
Slc39a10,1067.2,971.3,1939.6,1808.1
Slc39a11,2514.1,2405.8,846.9,895.0
Slc39a12,3.2,9.0,16.5,32.3
Slc39a13,820.8,797.4,703.2,620.1
Slc39a14,688.5,729.0,845.2,545.0
Slc39a2,2982.1,2902.6,2.6,16.2
Slc39a3,650.9,575.4,582.9,713.4
Slc39a4,477.7,468.8,417.4,386.2
Slc39a5,5.4,5.6,5.2,16.2
Slc39a6,1764.3,1602.7,1163.2,1118.6
Slc39a7,4514.0,4443.7,3239.7,3283.4
Slc39a8,362.5,397.0,272.7,308.2
Slc39a9,2875.6,2860.0,2501.6,2682.3
Slc3a1,77.5,69.5,75.8,51.4
Slc3a2,8391.2,8430.9,6041.9,6203.4
Slc40a1,1638.4,1583.7,6757.3,7607.3
Slc41a1,461.5,404.9,448.7,404.2
Slc41a2,3293.0,3203.2,1286.1,1125.2
Slc41a3,461.5,501.4,544.6,602.1
Slc43a1,0.0,0.0,21.8,13.3
Slc43a2,8483.7,8351.2,25506.9,29323.2
Slc43a3,416.3,419.5,240.5,196.9
Slc44a1,840.2,788.5,1984.9,2157.2
Slc44a2,3234.9,3207.7,1526.6,1618.9
Slc44a3,0.0,1.1,7.0,3.8
Slc44a4,0.0,2.3,0.9,3.8
Slc44a5,0.0,0.0,0.0,2.8
Slc45a1,0.0,0.0,2.6,2.8
Slc45a2,0.0,1.1,0.0,2.8
Slc45a3,45.2,60.6,24.4,26.6
Slc45a4,1210.3,1234.9,1912.6,2166.7
Slc46a1,171.1,130.1,196.0,209.3
Slc46a2,4.3,6.7,12.2,9.5
Slc46a3,821.9,773.9,3578.6,3853.1
Slc47a1,50.6,47.1,3.5,3.8
Slc47a2,4.3,3.4,0.0,4.8
Slc48a1,5539.3,5520.4,7317.5,7660.6
Slc4a1,0.0,0.0,7.8,6.7
Slc4a10,4.3,0.0,0.9,7.6
Slc4a11,18.3,19.1,12.2,16.2
Slc4a1ap,698.2,635.9,671.8,698.1
Slc4a2,1743.9,1925.8,1734.0,1835.7
Slc4a3,109.7,66.2,36.6,39.0
Slc4a4,0.0,1.1,39.2,19.0
Slc4a5,20.4,15.7,12.2,19.0
Slc4a7,1985.9,2178.1,5459.8,5332.2
Slc4a8,5.4,20.2,19.2,22.8
Slc4a9,0.0,0.0,2.6,6.7
Slc50a1,635.8,612.4,611.7,617.3
Slc52a2,529.3,548.5,357.2,362.4
Slc52a3,201.2,197.4,7.0,5.7
Slc5a1,1.1,1.1,0.0,5.7
Slc5a10,3.2,0.0,3.5,5.7
Slc5a11,4.3,3.4,11.3,9.5
Slc5a12,0.0,0.0,0.9,7.6
Slc5a2,83.9,89.7,142.0,149.3
Slc5a3,546.5,613.5,789.4,424.2
Slc5a4a,0.0,0.0,0.0,1.9
Slc5a4b,0.0,0.0,1.7,4.8
Slc5a5,0.0,0.0,2.6,4.8
Slc5a6,296.9,254.6,146.4,173.1
Slc5a7,0.0,0.0,2.6,7.6
Slc5a8,0.0,0.0,8.7,0.9
Slc5a9,1.1,1.1,2.6,9.5
Slc6a1,0.0,2.3,4.3,7.6
Slc6a11,0.0,1.1,2.6,7.6
Slc6a12,5822.2,5794.1,24.4,21.9
Slc6a13,234.5,208.6,13.1,20.0
Slc6a14,0.0,0.0,0.0,0.9
Slc6a15,0.0,4.5,7.0,6.7
Slc6a17,1.1,0.0,36.6,24.7
Slc6a18,0.0,2.3,3.5,8.6
Slc6a19,2.2,3.4,0.0,4.8
Slc6a2,2.2,3.4,4.3,8.6
Slc6a20a,12.9,6.7,5.2,3.8
Slc6a20b,34.4,29.2,55.8,59.0
Slc6a3,0.0,3.4,4.3,3.8
Slc6a4,782.1,767.2,27.0,24.7
Slc6a5,0.0,0.0,2.6,3.8
Slc6a6,41848.5,40802.9,28935.6,31791.4
Slc6a7,0.0,0.0,5.2,10.5
Slc6a8,2836.9,2927.3,926.2,895.0
Slc6a9,37.7,56.1,126.3,53.3
Slc7a1,933.8,873.7,615.2,370.0
Slc7a10,0.0,0.0,3.5,6.7
Slc7a11,12143.6,12046.8,439.1,305.3
Slc7a12,0.0,0.0,0.0,1.9
Slc7a13,0.0,0.0,8.7,16.2
Slc7a14,4.3,5.6,5.2,0.9
Slc7a15,102.2,114.4,68.8,62.8
Slc7a2,41012.6,40279.1,152.5,169.3
Slc7a3,17.2,10.1,19.2,7.6
Slc7a4,158.1,218.7,26.1,17.1
Slc7a5,811.2,756.0,692.7,365.2
Slc7a6,869.2,836.7,833.0,541.2
Slc7a6os,196.9,214.2,221.3,195.9
Slc7a7,728.3,622.5,1146.7,1044.4
Slc7a8,2203.2,2326.2,2733.4,3175.9
Slc7a9,0.0,0.0,0.0,1.9
Slc8a1,968.2,1028.5,4497.9,4416.2
Slc8a2,3.2,2.3,1.7,5.7
Slc8a3,2.2,0.0,14.8,4.8
Slc9a1,1543.8,1495.1,955.0,1255.5
Slc9a10,2.2,0.0,1.7,1.9
Slc9a2,9.7,18.0,2.6,4.8
Slc9a3,0.0,1.1,7.0,10.5
Slc9a3r1,4112.8,3890.7,2488.6,2860.1
Slc9a3r2,441.1,408.3,54.9,31.4
Slc9a4,248.5,265.8,17.4,13.3
Slc9a5,85.0,76.3,81.9,57.1
Slc9a6,2145.1,2227.5,1218.1,1379.2
Slc9a7,417.4,457.6,1859.4,2111.6
Slc9a8,951.0,927.6,957.6,1121.4
Slc9a9,435.7,366.8,10285.4,10244.9
Slco1a1,0.0,0.0,3.5,0.0
Slco1a4,0.0,2.3,0.0,0.0
Slco1a5,0.0,0.0,6.1,7.6
Slco1a6,0.0,1.1,0.0,0.9
Slco1b2,0.0,0.0,0.9,1.9
Slco1c1,0.0,0.0,0.9,5.7
Slco2a1,14.0,22.4,244.8,64.7
Slco2b1,1022.0,936.5,2014.5,2129.6
Slco3a1,352.9,338.7,356.4,354.8
Slco4a1,1642.7,1579.2,81.9,91.3
Slco4c1,3.2,1.1,6.1,1.9
Slco5a1,10.8,10.1,11.3,26.6
Slco6b1,0.0,0.0,1.7,0.0
Slco6c1,0.0,0.0,0.0,0.0
Slco6d1,0.0,0.0,0.0,1.9
Slfn1,79.6,101.0,272.7,378.6
Slfn10-ps,1123.1,1177.7,612.5,604.0
Slfn14-ps,3.2,4.5,2.6,2.8
Slfn2,7255.2,7172.5,7584.2,7868.9
Slfn3,312.0,315.2,272.7,285.3
Slfn4,104.4,106.6,135.9,170.3
Slfn5,2952.0,2876.8,10435.2,11316.9
Slfn8,843.4,778.4,3877.5,4397.2
Slfn9,355.0,380.2,680.5,727.6
Slfnl1,0.0,0.0,10.4,8.6
Slit1,10.8,5.6,158.6,229.2
Slit2,1.1,2.3,501.9,180.7
Slit3,3.2,0.0,14.8,20.0
Slitrk1,0.0,2.3,2.6,1.9
Slitrk2,0.0,0.0,1.7,3.8
Slitrk3,0.0,0.0,3.5,1.9
Slitrk4,0.0,0.0,0.0,3.8
Slitrk5,2.2,2.3,3.5,1.9
Slitrk6,0.0,0.0,25.3,10.5
Slk,6277.3,6445.7,5994.0,5624.2
Slmap,1998.8,2159.0,2424.1,1800.5
Slmo1,6.5,0.0,21.8,28.5
Slmo2,1369.5,1370.6,764.2,837.0
Sln,0.0,0.0,0.0,0.9
Slpi,2557.2,2581.9,142.9,102.7
Sltm,1655.7,1624.0,1251.2,1286.0
Slu7,295.9,314.1,420.8,493.6
Slurp1,0.0,0.0,0.0,0.0
Slx,0.0,0.0,0.0,0.9
Slx1b,441.1,447.5,345.0,445.1
Slx4,1023.1,955.6,792.0,785.7
Slxl1,1.1,0.0,0.0,0.0
Sly,0.0,0.0,0.0,0.0
Smad1,387.3,364.5,1086.6,1174.7
Smad2,2542.1,2322.8,2477.2,2356.0
Smad3,57.0,81.9,1219.9,1030.1
Smad4,1279.1,1269.6,1471.7,1516.1
Smad5,1208.1,1227.0,2039.8,2086.8
Smad6,36.6,34.8,206.5,157.9
Smad7,179.7,148.1,366.8,229.2
Smad9,0.0,10.1,83.6,29.5
Smagp,21.5,23.6,1042.1,1412.5
Smap1,1471.7,1375.1,1333.1,1244.1
Smap2,2520.6,2293.6,2640.2,2978.1
Smarca1,0.0,0.0,12.2,2.8
Smarca2,1976.2,1979.6,2203.6,2476.8
Smarca4,4834.6,4657.9,4402.9,4804.3
Smarca5,1052.1,1063.3,928.0,695.3
Smarca5-ps,447.5,400.4,385.1,319.6
Smarcad1,1224.3,1101.4,1354.1,1228.9
Smarcal1,1228.6,1239.3,1023.8,1057.7
Smarcb1,530.4,458.7,490.6,507.9
Smarcc1,1278.1,1172.1,1543.1,1489.5
Smarcc2,4414.0,4190.2,3945.4,4744.4
Smarcd1,457.2,482.3,524.5,493.6
Smarcd2,1906.3,1880.9,2519.9,2653.7
Smarcd3,35.5,37.0,113.3,66.6
Smarce1,663.8,612.4,704.9,705.8
Smc1a,3257.5,3257.1,3308.5,3096.0
Smc1b,3.2,4.5,6.1,6.7
Smc2,274.3,278.2,371.2,377.6
Smc3,1221.0,1307.8,1526.6,1413.4
Smc4,2335.6,2371.0,2254.2,1979.4
Smc5,1866.5,2082.8,1950.9,1898.5
Smc6,2450.7,2392.3,1943.1,1593.2
Smchd1,1649.2,1714.9,3186.5,3044.6
Smcp,0.0,0.0,1.7,1.9
Smcr7,381.9,376.9,330.2,265.4
Smcr7l,2782.0,2688.4,1510.0,1545.6
Smcr8,6541.9,6561.2,5355.3,5852.5
Smek1,2877.8,2965.5,3027.9,2745.0
Smek2,3456.5,3571.1,2935.6,2689.9
Smg1,12571.8,12696.2,11839.0,11422.4
Smg5,2151.6,2062.6,1521.4,1417.2
Smg6,820.8,807.5,1178.0,1216.5
Smg7,2591.6,2586.4,2445.0,2389.3
Smgc,0.0,2.3,4.3,0.0
Smn1,475.5,392.6,426.9,421.4
Smndc1,770.3,832.2,784.2,696.2
Smo,0.0,2.3,384.3,144.6
Smoc1,110.8,121.1,361.6,151.2
Smoc2,0.0,0.0,114.1,72.3
Smok2a,0.0,6.7,1.7,0.0
Smok2b,2.2,2.3,0.0,3.8
Smok3a,3.2,2.3,2.6,11.4
Smok3b,3.2,0.0,2.6,9.5
Smok4a,3.2,2.3,1.7,4.8
Smox,901.5,764.9,1104.0,1294.5
Smpd1,1179.1,1144.0,936.7,862.7
Smpd2,550.8,577.6,359.0,450.8
Smpd3,6.5,14.6,207.4,267.3
Smpd4,762.7,778.4,870.5,860.8
Smpdl3a,14397.4,13582.3,7064.9,7601.6
Smpdl3b,468.0,514.8,134.2,140.8
Smpx,0.0,0.0,0.0,0.0
Smr2,0.0,0.0,0.0,0.0
Smr3a,0.0,0.0,0.0,0.0
Sms,469.1,465.5,484.5,442.3
Smtn,22.6,12.3,98.5,62.8
Smtnl1,0.0,0.0,1.7,1.9
Smtnl2,6.5,2.3,1.7,2.8
Smu1,2104.3,2048.0,2444.1,2152.5
Smug1,426.0,390.3,359.0,372.8
Smurf1,2569.0,2597.6,1133.6,1105.2
Smurf2,549.7,649.4,1395.9,1071.9
Smyd1,6.5,6.7,3.5,2.8
Smyd2,683.1,678.6,518.4,517.4
Smyd3,447.5,503.6,319.8,383.3
Smyd4,154.9,189.6,149.9,187.4
Smyd5,575.6,573.1,525.4,456.6
Snai1,0.0,0.0,81.0,21.9
Snai2,0.0,0.0,343.3,159.8
Snai3,4.3,4.5,5.2,1.9
Snap23,4639.9,4591.7,4538.8,4474.2
Snap25,0.0,0.0,1.7,4.8
Snap29,1157.6,1176.5,686.6,634.4
Snap47,571.3,556.3,521.1,595.4
Snap91,0.0,0.0,1.7,8.6
Snapc1,457.2,435.2,494.0,337.7
Snapc2,309.8,366.8,397.3,409.0
Snapc3,361.5,366.8,398.2,338.6
Snapc4,575.6,551.8,474.9,393.8
Snapc5,734.8,659.5,718.8,749.5
Snapin,1660.0,1559.0,1303.5,1172.8
Snca,21.5,34.8,22.6,7.6
Sncaip,2.2,0.0,40.1,41.8
Sncb,0.0,0.0,0.0,0.9
Sncg,1.1,0.0,13.9,4.8
Snd1,8503.1,8659.7,5301.3,5924.7
Sned1,58.1,42.6,40.1,30.4
Snf8,430.3,519.3,326.7,337.7
Snhg1,313.1,298.3,286.7,176.0
Snhg10,23.7,23.6,36.6,32.3
Snhg11,184.0,171.6,7.0,9.5
Snhg12,202.3,214.2,255.3,236.8
Snhg3,288.3,316.3,277.9,197.8
Snhg4,91.4,107.7,108.0,86.6
Snhg5,271.1,266.9,285.8,230.2
Snhg6,130.2,98.7,125.5,124.6
Snhg7,71.0,86.4,113.3,92.3
Snhg8,608.9,683.0,748.5,767.6
Snhg9,9.7,7.9,13.1,13.3
Snip1,634.7,729.0,589.9,541.2
Snn,224.8,249.0,303.2,183.6
Snora15,630.4,788.5,675.3,318.6
Snora16a,94.7,115.5,94.1,79.9
Snora17,76.4,134.6,72.3,111.3
Snora19,9.7,9.0,7.0,5.7
Snora20,3.2,3.4,3.5,0.9
Snora21,394.8,480.0,331.1,266.3
Snora23,1568.5,1753.0,1590.2,2052.6
Snora24,201.2,314.1,209.1,212.1
Snora26,236.7,343.2,208.2,157.9
Snora28,55.9,53.8,47.9,48.5
Snora2b,5.4,6.7,5.2,12.4
Snora3,33.4,29.2,41.8,43.7
Snora30,3.2,18.0,4.3,8.6
Snora31,164.6,199.6,88.0,73.2
Snora33,65.6,80.8,54.0,50.4
Snora34,97.9,104.3,94.1,77.0
Snora35,0.0,0.0,0.0,0.0
Snora36b,0.0,2.3,4.3,3.8
Snora41,23.7,29.2,20.9,15.2
Snora43,293.7,302.8,259.6,252.1
Snora44,102.2,120.0,152.5,355.7
Snora47,4.3,7.9,10.4,9.5
Snora52,94.7,121.1,104.6,97.0
Snora5c,258.2,260.2,157.7,122.7
Snora61,79.6,98.7,54.9,39.0
Snora62,19.4,16.8,20.9,18.1
Snora64,1139.3,1363.8,824.3,807.5
Snora65,71.0,67.3,74.1,75.1
Snora68,111.9,123.4,101.9,94.2
Snora69,24.7,41.5,37.5,45.7
Snora70,332.4,418.4,296.2,213.1
Snora74a,2462.5,2644.7,2729.9,3402.3
Snora75,4.3,6.7,13.9,9.5
Snora78,166.8,222.1,183.8,145.5
Snora7a,61.3,111.0,68.0,78.9
Snora81,2092.4,2431.6,2019.8,1684.5
Snord100,22.6,29.2,31.4,21.9
Snord104,58.1,47.1,55.8,62.8
Snord11,1.1,0.0,0.0,0.9
Snord110,0.0,1.1,1.7,3.8
Snord111,5.4,2.3,7.0,9.5
Snord116,0.0,0.0,2.6,0.9
Snord116l1,0.0,0.0,2.6,0.9
Snord116l2,0.0,0.0,2.6,0.9
Snord12,19.4,11.2,20.0,5.7
Snord123,0.0,0.0,0.9,0.0
Snord15a,2921.9,3189.8,2959.9,3896.9
Snord15b,5652.2,7110.8,6112.5,9063.6
Snord16a,16.1,15.7,14.8,13.3
Snord17,11723.0,12256.6,15809.7,19043.1
Snord19,6.5,9.0,9.6,4.8
Snord1a,3.2,1.1,4.3,1.9
Snord1b,8.6,5.6,5.2,3.8
Snord1c,2.2,5.6,3.5,0.9
Snord2,32.3,47.1,30.5,27.6
Snord22,7460.7,7901.5,6996.0,6481.2
Snord23,4.3,4.5,4.3,3.8
Snord32a,12.9,14.6,7.8,11.4
Snord33,5.4,4.5,9.6,10.5
Snord34,4.3,7.9,2.6,1.9
Snord35a,6.5,6.7,9.6,7.6
Snord35b,4.3,9.0,8.7,11.4
Snord37,8.6,5.6,10.4,7.6
Snord38a,1.1,0.0,1.7,2.8
Snord42a,5.4,2.3,3.5,0.9
Snord42b,3.2,6.7,4.3,0.9
Snord43,12.9,18.0,19.2,19.0
Snord45b,7.5,5.6,5.2,4.8
Snord45c,8.6,5.6,12.2,5.7
Snord47,10.8,9.0,12.2,11.4
Snord49a,9.7,10.1,15.7,20.0
Snord49b,11.8,9.0,13.9,25.7
Snord4a,7.5,5.6,6.1,8.6
Snord52,2.2,5.6,3.5,1.9
Snord53,5.4,7.9,5.2,6.7
Snord55,5.4,6.7,7.0,4.8
Snord57,6.5,3.4,3.5,5.7
Snord58b,0.0,1.1,0.0,1.9
Snord58b,0.0,1.1,0.0,2.8
Snord58b,0.0,1.1,6.1,1.9
Snord58b,0.0,1.1,6.1,2.8
Snord58b,0.0,3.4,0.0,1.9
Snord58b,0.0,3.4,0.0,2.8
Snord58b,0.0,3.4,6.1,1.9
Snord58b,0.0,3.4,6.1,2.8
Snord58b,4.3,1.1,0.0,1.9
Snord58b,4.3,1.1,0.0,2.8
Snord58b,4.3,1.1,6.1,1.9
Snord58b,4.3,1.1,6.1,2.8
Snord58b,4.3,3.4,0.0,1.9
Snord58b,4.3,3.4,0.0,2.8
Snord58b,4.3,3.4,6.1,1.9
Snord58b,4.3,3.4,6.1,2.8
Snord61,2.2,2.3,2.6,0.9
Snord64,0.0,0.0,0.0,0.0
Snord65,7.5,10.1,12.2,9.5
Snord66,5.4,4.5,7.0,3.8
Snord67,1.1,0.0,0.9,0.0
Snord68,5.4,3.4,6.1,2.8
Snord69,5.4,6.7,3.5,7.6
Snord7,1.1,5.6,0.9,13.3
Snord70,1.1,0.0,2.6,1.9
Snord71,8.6,3.4,4.3,5.7
Snord72,7.5,7.9,8.7,10.5
Snord73a,4.3,2.3,3.5,5.7
Snord8,11.8,15.7,17.4,15.2
Snord82,4.3,1.1,0.9,1.9
Snord83b,12.9,16.8,16.5,20.9
Snord85,1.1,1.1,5.2,0.9
Snord87,6.5,12.3,10.4,5.7
Snord88a,9.7,14.6,3.5,2.8
Snord88c,21.5,11.2,5.2,0.9
Snord89,26.9,12.3,12.2,20.0
Snord90,1.1,1.1,0.0,0.9
Snord91a,2.2,1.1,0.9,2.8
Snord92,1.1,0.0,3.5,0.0
Snord93,3.2,2.3,1.7,0.9
Snord95,9.7,9.0,9.6,5.7
Snord96a,44.1,40.4,34.0,50.4
Snord99,8.6,11.2,4.3,2.8
Snph,9.7,6.7,1.7,7.6
Snrk,1589.0,1631.9,1793.2,1907.1
Snrnp200,6021.2,6161.9,6684.1,7271.6
Snrnp25,348.6,374.6,205.6,249.2
Snrnp27,761.7,702.1,590.8,547.9
Snrnp35,402.4,358.9,191.7,225.4
Snrnp40,598.1,604.5,633.5,669.6
Snrnp48,436.8,416.1,448.7,468.0
Snrnp70,2589.4,2538.1,3039.2,3328.1
Snrpa,793.9,779.5,800.8,885.5
Snrpa1,456.1,486.8,431.3,384.3
Snrpb,3000.4,3175.2,3031.4,3208.2
Snrpb2,965.0,889.4,1437.7,1414.4
Snrpc,151.7,170.5,210.0,142.7
Snrpd1,334.6,348.8,383.4,301.5
Snrpd2,537.9,429.6,486.2,458.5
Snrpd3,591.7,581.0,707.5,624.0
Snrpe,210.9,251.2,242.2,195.0
Snrpf,142.0,138.0,129.8,137.0
Snrpg,159.2,132.4,127.2,188.3
Snrpn,0.0,0.0,13.9,6.7
Snta1,144.2,72.9,686.6,563.1
Sntb1,146.3,114.4,33.1,31.4
Sntb2,1748.2,1782.2,1309.6,1265.0
Sntg1,0.0,0.0,6.1,3.8
Sntg2,0.0,0.0,0.9,0.0
Sntn,0.0,0.0,0.0,2.8
Snupn,147.4,154.8,138.5,110.3
Snurf,0.0,0.0,13.9,5.7
Snw1,2450.7,2447.3,3087.2,2846.8
Snx1,6825.9,6899.9,3562.0,3646.7
Snx10,1383.5,1415.4,1599.8,1563.7
Snx11,579.9,576.5,787.7,689.6
Snx12,2605.6,2581.9,1382.8,1415.3
Snx13,3051.0,2930.7,3596.9,3356.6
Snx14,1918.2,1837.1,1453.4,1433.4
Snx15,515.3,514.8,351.1,387.1
Snx16,322.7,317.4,437.4,373.8
Snx17,2366.8,2397.9,2465.0,2316.1
Snx18,2536.7,2550.5,2862.4,2424.5
Snx19,1974.1,2083.9,1802.8,1750.1
Snx2,5764.1,5844.5,6416.6,6365.1
Snx20,1640.6,1602.7,1209.4,1317.3
Snx21,302.3,293.9,279.7,300.6
Snx22,5389.7,5032.5,3073.2,3188.3
Snx24,1028.5,978.0,1146.7,1098.6
Snx25,1838.5,1796.8,573.3,539.3
Snx27,4269.8,4193.6,3201.3,3405.1
Snx29,782.1,816.5,1266.9,1427.7
Snx3,4076.2,4172.3,4954.5,5460.6
Snx30,3563.0,3589.0,4246.1,4246.0
Snx31,0.0,0.0,1.7,2.8
Snx32,462.6,476.7,318.9,349.1
Snx33,734.8,778.4,665.7,781.8
Snx4,795.0,727.9,726.7,672.5
Snx5,18439.1,18319.8,18231.2,17749.5
Snx6,2263.5,2261.1,2513.8,2094.4
Snx7,2248.4,2280.2,784.2,435.6
Snx8,1694.4,1638.6,3303.3,3702.8
Snx9,2356.0,2403.5,3244.0,3224.4
Soat1,34546.0,35066.0,14997.6,15334.5
Soat2,127.0,105.4,23.5,23.8
Sobp,370.1,354.4,10.4,6.7
Socs1,78.5,87.5,34.0,46.6
Socs2,1492.1,1461.4,89.7,66.6
Socs3,899.4,907.4,480.1,343.4
Socs4,841.3,860.3,670.1,618.2
Socs5,578.8,615.8,1622.4,1473.3
Socs6,3699.7,3830.2,1775.8,1851.9
Socs7,1269.4,1399.7,1099.6,1242.2
Sod1,638.0,688.7,1541.4,2063.1
Sod2,3461.9,3451.1,2472.9,2466.3
Sod3,0.0,0.0,153.3,58.0
Sohlh1,0.0,0.0,0.9,2.8
Sohlh2,0.0,0.0,1.7,5.7
Solh,2330.2,2270.1,393.8,451.8
Son,22989.8,22511.1,22672.4,22107.7
Sorbs1,14.0,6.7,595.1,229.2
Sorbs2,4.3,0.0,336.3,127.5
Sorbs3,710.0,671.8,586.4,545.0
Sorcs1,0.0,0.0,7.8,7.6
Sorcs2,7.5,6.7,67.1,22.8
Sorcs3,0.0,3.4,0.9,8.6
Sord,1384.6,1469.3,1119.7,1126.2
Sorl1,1272.7,1296.5,2695.1,3342.4
Sort1,14304.9,14624.2,4844.7,5062.0
Sos1,653.0,775.0,724.1,686.7
Sos2,2357.1,2271.2,2707.3,2582.4
Sost,0.0,0.0,1.7,5.7
Sostdc1,0.0,0.0,0.0,1.9
Sowaha,0.0,0.0,1.7,8.6
Sowahb,0.0,0.0,2.6,3.8
Sowahc,6289.1,6172.0,842.6,935.9
Sowahd,0.0,0.0,0.0,0.0
Sox1,0.0,0.0,1.7,6.7
Sox10,3.2,0.0,10.4,15.2
Sox11,0.0,0.0,100.2,39.9
Sox12,11.8,6.7,40.1,22.8
Sox13,3.2,2.3,13.1,9.5
Sox14,0.0,0.0,0.0,0.9
Sox15,4.3,5.6,12.2,13.3
Sox17,1.1,0.0,3.5,4.8
Sox18,0.0,0.0,0.0,3.8
Sox2,0.0,2.3,3.5,1.9
Sox21,0.0,0.0,1.7,1.9
Sox2ot,0.0,0.0,1.7,0.0
Sox3,0.0,2.3,1.7,0.0
Sox30,0.0,0.0,3.5,1.9
Sox4,121.6,121.1,412.1,238.7
Sox5,2.2,2.3,26.1,12.4
Sox6,0.0,0.0,12.2,14.3
Sox7,184.0,214.2,2.6,6.7
Sox8,0.0,0.0,5.2,12.4
Sox9,0.0,0.0,18.3,20.9
Sp1,3418.9,3321.0,4042.2,4230.7
Sp100,1210.3,1111.5,2705.5,3073.2
Sp110,567.0,523.8,928.8,1113.8
Sp140,456.1,471.1,436.5,528.8
Sp2,164.6,145.8,253.6,286.3
Sp3,3943.9,3504.9,3655.3,3830.3
Sp4,438.9,418.4,481.0,506.0
Sp5,0.0,0.0,3.5,1.9
Sp6,4.3,4.5,28.7,19.0
Sp7,0.0,0.0,353.8,125.5
Sp8,0.0,2.3,3.5,1.9
Sp9,0.0,0.0,2.6,1.9
Spa17,21.5,23.6,12.2,4.8
Spaca1,2.2,2.3,5.2,3.8
Spaca3,0.0,0.0,1.7,0.9
Spaca4,0.0,3.4,0.9,1.9
Spaca5,1.1,0.0,0.9,1.9
Spaca7,0.0,0.0,0.0,0.0
Spag1,82.8,72.9,74.9,59.9
Spag11a,0.0,0.0,0.0,0.0
Spag11b,4.3,7.9,0.0,0.0
Spag16,0.0,1.1,0.9,0.9
Spag17,105.4,109.9,115.0,138.9
Spag4,5.4,2.3,14.8,3.8
Spag5,180.7,223.2,212.6,174.1
Spag6,0.0,0.0,0.9,2.8
Spag7,780.0,801.9,960.2,1084.3
Spag8,0.0,2.3,6.1,6.7
Spag9,10010.3,9868.7,7212.1,6657.1
Spam1,0.0,0.0,1.7,1.9
Sparc,16.1,4.5,13327.2,4400.0
Sparcl1,0.0,0.0,2.6,5.7
Spast,1843.9,1745.2,1795.0,1574.2
Spata1,99.0,117.8,122.0,94.2
Spata13,346.4,388.1,518.4,448.0
Spata16,0.0,0.0,0.9,0.0
Spata17,2.2,0.0,1.7,2.8
Spata18,0.0,0.0,0.0,1.9
Spata19,0.0,0.0,0.9,0.0
Spata2,932.7,987.0,767.6,859.8
Spata20,0.0,2.3,1.7,1.9
Spata21,4.3,5.6,13.1,8.6
Spata22,0.0,0.0,0.0,3.8
Spata24,20.4,19.1,54.9,26.6
Spata2l,282.9,305.1,271.0,296.8
Spata3,0.0,2.3,0.0,0.9
Spata4,0.0,0.0,1.7,0.0
Spata5,401.3,440.8,451.3,378.6
Spata5l1,101.1,135.7,110.6,123.6
Spata6,1072.6,1162.0,1043.9,955.9
Spata7,61.3,71.8,108.0,104.6
Spata9,4.3,4.5,10.4,5.7
Spatc1,3.2,4.5,4.3,10.5
Spats1,3.2,5.6,6.1,7.6
Spats2,209.8,259.1,273.6,154.1
Spats2l,4.3,2.3,27.0,12.4
Spc24,36.6,25.8,58.4,55.2
Spc25,161.4,171.6,154.2,106.5
Spcs1,2203.2,2350.8,1789.7,1625.5
Spcs2,2723.9,2688.4,1573.6,1405.8
Spcs3,5413.4,5523.8,3003.5,2604.3
Spdef,0.0,0.0,0.0,1.9
Spdya,51.6,78.5,69.7,50.4
Spdyb,0.0,0.0,0.0,0.9
Specc1,2022.5,2005.4,3172.6,3171.2
Specc1l,2357.1,2319.4,4583.3,4715.8
Speer1-ps1,0.0,0.0,0.0,0.9
Speer2,0.0,0.0,0.0,0.0
Speer3,0.0,0.0,0.0,0.0
Speer4a,0.0,0.0,1.7,0.9
Speer4b,0.0,0.0,1.7,2.8
Speer4d,1.1,0.0,3.5,7.6
Speer4e,0.0,2.3,1.7,3.8
Speer4f,0.0,0.0,0.0,0.0
Speer5-ps1,0.0,1.1,1.7,3.8
Speer6-ps1,0.0,0.0,0.0,0.0
Speer7-ps1,0.0,2.3,3.5,3.8
Speer8-ps1,2.2,1.1,5.2,9.5
Speer9-ps1,0.0,0.0,0.0,0.9
Spef1,143.1,180.6,65.3,61.8
Spef2,75.3,59.5,37.5,27.6
Speg,2153.7,2089.5,442.6,426.1
Spem1,0.0,0.0,1.7,0.9
Spen,654.1,652.8,879.2,1014.9
Spert,0.0,0.0,0.0,0.0
Spesp1,0.0,0.0,0.9,0.0
Spg11,3240.3,3262.7,2634.9,2779.3
Spg20,780.0,816.5,1192.9,1162.3
